Peter Šinglár,FC VSS Košice,stredopoliar,24.07.1979,44,3,87,4,25,0
Ján Polóny,FK Dukla Banská Bystrica,brankár,19.10.1996,26,0,0,0,0,0
Branislav Niňaj,MŠK Žilina,obranca,17.05.1994,29,3,58,6,6,0
Peter Lupčo,MŠK Žilina,stredopoliar,21.04.1995,28,3,31,3,2,0
Filip Ungar,FC ViOn Zlaté Moravce - Vráble,obranca,14.01.1995,28,1,2,0,2,0
Erik Gaško,FK Dukla Banská Bystrica,obranca,18.02.1997,26,0,0,0,0,0
Vratislav Greško,FK Železiarne Podbrezová,obranca,24.07.1977,46,1,23,0,0,0
Milan Šimčák,FK Pohronie Žiar n.H. Dolná Ždaňa,obranca,23.08.1995,28,7,145,6,23,3
Armel Berbić,FK Dukla Banská Bystrica,útočník,03.02.1996,27,0,0,0,0,0
Ivan Šnirc,FC DAC 1904 Dunajská Streda,obranca,11.06.1993,30,2,8,0,1,0
Ivan Sesar,FC DAC 1904 Dunajská Streda,stredopoliar,29.08.1989,34,1,8,0,1,0
Pavel Čermák,FK Senica,obranca,14.05.1989,34,2,16,0,1,0
Lukáš Opiela,MFK Skalica,stredopoliar,13.01.1986,37,2,43,2,4,1
Oliver Práznovský,FC ViOn Zlaté Moravce - Vráble,obranca,15.02.1991,32,5,89,4,8,1
Tomáš Lešňovský,MFK Ružomberok,brankár,07.10.1993,30,3,10,2,0,0
Michal Horodník,FC VSS Košice,stredopoliar,29.10.1996,26,2,5,0,1,0
Jozef Hanák,FK Železiarne Podbrezová,brankár,08.08.1976,47,1,2,0,0,0
Matúš Macík,MFK Ružomberok,brankár,19.05.1993,30,6,120,37,14,1
Arpád Izsmán,FC DAC 1904 Dunajská Streda,brankár,07.08.1980,43,0,0,0,0,0
Nikola Stijaković,FC VSS Košice,brankár,10.03.1989,34,1,15,4,0,0
Erik Vávra,Spartak Myjava,stredopoliar,24.09.1996,27,0,0,0,0,0
Ľubomír Korijkov,FC VSS Košice,stredopoliar,12.01.1993,30,2,42,0,6,0
Matúš Frišo,FC ViOn Zlaté Moravce - Vráble,brankár,09.04.1996,27,0,0,0,0,0
Karol Pavelka,FC ViOn Zlaté Moravce - Vráble,útočník,31.07.1983,40,3,32,4,6,1
Denis Kubica,FK Senica,brankár,08.02.1995,28,0,0,0,0,0
Ladislav Belkovics,FC DAC 1904 Dunajská Streda,útočník,17.09.1985,38,0,0,0,0,0
Dominik Kružliak,FC Košice,obranca,10.07.1996,27,11,240,16,32,0
Bojan Knežević,FC Spartak Trnava,brankár,13.04.1989,34,1,2,1,0,0
Tomáš Jablonský,ŠK Slovan Bratislava,obranca,21.06.1987,36,1,21,0,2,0
Patrik Čarnota,FC Spartak Trnava,obranca,10.10.1986,37,3,43,0,11,0
Timotej Královič,FK Senica,útočník,26.10.1996,26,2,5,0,0,0
Peter Bašista,FC VSS Košice,obranca,06.04.1985,38,3,65,0,10,3
Tomáš Zázrivec,FK Dukla Banská Bystrica,stredopoliar,16.06.1996,27,0,0,0,0,0
Pavel Fořt,ŠK Slovan Bratislava,útočník,26.06.1983,40,2,25,13,1,0
Juraj Halenár,ŠK Slovan Bratislava,stredopoliar,28.06.1983,40,3,73,19,4,0
Mamadou Bagayoko,ŠK Slovan Bratislava,obranca,31.12.1989,33,3,60,2,10,1
Milan Mujkoš,FC ViOn Zlaté Moravce - Vráble,obranca,28.05.1986,37,1,13,0,2,1
Ján Maslo,MFK Ružomberok,obranca,05.02.1986,37,10,227,22,41,6
Dušan Đuričić,FC ViOn Zlaté Moravce - Vráble,stredopoliar,11.03.1990,33,1,18,1,1,0
Peter Ďurica,FC ViOn Zlaté Moravce - Vráble,stredopoliar,03.05.1986,37,1,19,1,2,0
Patrik Gregora,FC ViOn Zlaté Moravce - Vráble,obranca,06.03.1993,30,1,1,0,0,0
Róbert Valenta,FC Nitra,útočník,10.01.1990,33,4,51,1,1,0
David Střihavka,FK Dukla Banská Bystrica,útočník,04.03.1983,40,2,17,6,1,0
Peter Lipták,MFK Skalica,stredopoliar,07.09.1989,34,2,39,1,10,0
Branislav Vitek,FK Dukla Banská Bystrica,stredopoliar,18.01.1997,26,0,0,0,0,0
Mouhamadou Moustapha Seye,FK Dukla Banská Bystrica,útočník,10.10.1988,35,1,6,0,0,0
Peter Gal Andrezly,MFK Ružomberok,útočník,03.05.1990,33,6,166,23,19,0
Ľubomír Gorelčík,MŠK Žilina,útočník,13.03.1997,26,1,1,0,0,0
Peter Struhár,FC DAC 1904 Dunajská Streda,neznámy,17.01.1984,39,2,37,1,8,0
Jean Paul Boya Ntsogo,FC DAC 1904 Dunajská Streda,stredopoliar,23.09.1984,39,2,15,0,2,0
Tomáš Galo,FK Železiarne Podbrezová,stredopoliar,06.12.1996,26,1,6,0,0,0
Tomáš Belic,Spartak Myjava,brankár,02.07.1978,45,3,27,7,2,2
Jakub Mareš,ŠK Slovan Bratislava,útočník,26.01.1987,36,2,49,26,11,0
Peter Sivák,Spartak Myjava,stredopoliar,25.08.1995,28,0,0,0,0,0
Patrik Mišák,AS Trenčín,stredopoliar,29.03.1991,32,2,38,7,3,0
Haris Hajradinović,AS Trenčín,stredopoliar,18.02.1994,29,2,43,13,7,0
Moses Daddy Simon,AS Trenčín,útočník,12.07.1995,28,2,33,13,2,1
Jozef Zemanovič,AS Trenčín,brankár,27.01.1996,27,0,0,0,0,0
Matúš Putnocký,FC Košice,brankár,01.11.1984,38,4,68,21,4,0
Michal Habánek,MFK Ružomberok,obranca,12.04.1994,29,3,29,0,6,0
Erik Liener,FC Košice,stredopoliar,02.10.1994,29,2,12,0,1,0
Martin Nagy,MFK Skalica,stredopoliar,05.09.1990,33,7,188,5,13,1
Martin Nosek,MFK Ružomberok,obranca,26.01.1987,36,3,50,1,3,0
Zdenko Filípek,FK Senica,obranca,24.04.1995,28,2,6,0,1,0
Dobrivoj Rusov,FC Spartak Trnava,brankár,13.01.1993,30,8,113,34,9,0
Matej Siva,FC Spartak Trnava,obranca,10.10.1984,39,3,67,4,16,0
Šimon Kupec,MFK Ružomberok,obranca,11.02.1996,27,4,79,0,13,0
Erik Jendrišek,MFK Tatran Liptovský Mikuláš,útočník,26.10.1986,36,4,72,16,5,0
Jean Paul Farrugia,FC Spartak Trnava,útočník,21.03.1992,31,1,2,0,0,0
Erik Grendel,FC Spartak Trnava,stredopoliar,13.10.1988,35,6,116,10,19,4
Lukáš Kožička,FK Železiarne Podbrezová,stredopoliar,15.10.1987,36,1,5,0,1,0
Jozef Adámik,FK Dukla Banská Bystrica,obranca,10.04.1985,38,3,46,3,13,0
Peter Maslo,FK Poprad,obranca,02.02.1987,36,5,145,4,22,1
Viktor Budinský,FK Dukla Banská Bystrica,brankár,09.05.1993,30,2,8,0,0,0
Jozef Skvašík,FC VSS Košice,stredopoliar,08.09.1991,32,3,29,3,1,0
Marek Zuziak,MŠK Žilina,stredopoliar,11.01.1995,28,2,3,0,1,0
Juraj Chvátal,MŠK Žilina,obranca,13.07.1996,27,3,42,0,12,0
Mulumba Mukendi,FK Senica,útočník,27.05.1985,38,2,24,6,5,1
Martin Chrien,MFK Ružomberok,stredopoliar,08.09.1995,28,6,89,13,11,0
Róbert Vaniš,MFK Ružomberok,stredopoliar,29.09.1992,31,2,9,0,0,0
Juraj Galba,FC Spartak Trnava,stredopoliar,07.01.1991,32,0,0,0,0,0
Nicolas Šumský,ŠKF ORION TIP Sereď,stredopoliar,13.11.1993,29,3,41,1,8,0
Petr Wojnar,FK Dukla Banská Bystrica,obranca,12.01.1989,34,1,11,0,0,0
Juraj Pilát,FC ViOn Zlaté Moravce - Vráble,obranca,02.02.1992,31,2,10,0,0,0
Akaki Khubutia,MFK Zemplín Michalovce,obranca,17.03.1986,37,1,17,0,4,1
Tomáš Ďubek,FC ViOn Zlaté Moravce - Vráble,stredopoliar,22.01.1987,36,10,266,62,42,1
Tomáš Bruško,Spartak Myjava,stredopoliar,21.02.1983,40,3,47,0,5,1
Andrej Maťašovský,FK Železiarne Podbrezová,brankár,20.08.1988,35,1,13,6,0,0
Vitor Gava Anselmo,FK Senica,obranca,20.05.1991,32,2,18,0,4,0
Branislav Stanić,FC ViOn Zlaté Moravce - Vráble,stredopoliar,30.07.1988,35,1,2,0,0,0
Miloš Lačný,FC Košice,útočník,08.03.1988,35,8,146,48,25,2
Goran Antunović,FC DAC 1904 Dunajská Streda,stredopoliar,02.03.1989,34,2,20,0,4,2
Libor Koníček,Spartak Myjava,brankár,14.07.1995,28,1,2,0,0,0
Matej Jakúbek,FC Spartak Trnava,stredopoliar,19.01.1995,28,3,15,0,0,0
Martin Mečiar,ŠKF ORION TIP Sereď,obranca,23.07.1993,30,4,39,1,11,1
Richard Bartoš,MFK Tatran Liptovský Mikuláš,stredopoliar,28.06.1992,31,5,65,8,10,1
Ľuboš Hajdúch,MFK Ružomberok,brankár,06.03.1980,43,2,17,5,0,0
Arnold Šimonek,Spartak Myjava,útočník,19.09.1990,33,2,21,1,1,0
Miroslav Stanić,FC DAC 1904 Dunajská Streda,útočník,11.12.1993,29,1,2,0,0,0
Daniel Bednárik,AS Trenčín,obranca,10.03.1994,29,2,9,1,0,1
Oliver Križo,FK Dukla Banská Bystrica,obranca,26.04.1996,27,0,0,0,0,0
Daniel Soungole Soune,FC Spartak Trnava,stredopoliar,26.02.1995,28,1,1,0,1,0
Miloš Josimov,ŠK Slovan Bratislava,obranca,27.09.1984,39,2,17,0,2,0
Franky Nguekam,FC DAC 1904 Dunajská Streda,útočník,29.06.1989,34,2,10,1,2,0
Stefan Durić,FC Spartak Trnava,útočník,22.05.1995,28,1,1,0,0,0
Michal Faško,FC Košice,stredopoliar,24.08.1994,29,9,174,24,25,2
Miroslav Almaský,MFK Ružomberok,stredopoliar,08.07.1994,29,3,6,0,0,0
Marián Štrbák,FC ViOn Zlaté Moravce - Vráble,obranca,13.02.1986,37,1,5,1,1,0
Srđan Grabež,FC Spartak Trnava,stredopoliar,02.04.1991,32,3,34,0,15,0
Miroslav Kasaj,FC Spartak Trnava,útočník,11.03.1988,35,1,1,0,0,0
Tomáš Egert,FC Spartak Trnava,obranca,01.08.1994,29,1,10,0,1,1
Lukáš Urban,FC VSS Košice,stredopoliar,23.06.1993,30,1,9,0,0,0
Andrej Lovás,FC Spartak Trnava,útočník,28.05.1991,32,7,113,7,7,0
Tomáš Malec,FK Senica,útočník,05.01.1993,30,5,80,24,2,0
Matej Lovás,MFK Ružomberok,útočník,31.01.1996,27,0,0,0,0,0
Ajdin Redžić,FC VSS Košice,útočník,05.12.1989,33,1,2,0,1,0
Lukáš Kováč,FC ViOn Zlaté Moravce - Vráble,stredopoliar,21.06.1987,36,3,40,4,5,0
Patrik Brezina,FC ViOn Zlaté Moravce - Vráble,brankár,28.04.1976,47,0,0,0,0,0
Dávid Kuric,MŠK Žilina,obranca,09.11.1995,27,0,0,0,0,0
Roland Stančák,MFK Ružomberok,brankár,27.11.1995,27,0,0,0,0,0
Peter Kučera,MFK Ružomberok,stredopoliar,06.06.1995,28,0,0,0,0,0
Michal Dunaj,MFK Ružomberok,obranca,23.01.1995,28,0,0,0,0,0
Martin Matúš,FC DAC 1904 Dunajská Streda,útočník,09.03.1982,41,2,31,3,5,0
Štefan Gerec,MFK Ružomberok,útočník,10.11.1992,30,10,193,32,15,0
Roman Gergel,FC DAC 1904 Dunajská Streda,útočník,22.02.1988,35,2,45,4,4,1
Andrej Čaušić,FC DAC 1904 Dunajská Streda,obranca,19.02.1990,33,1,12,2,4,1
Martin Klabník,FK Pohronie Žiar n.H. Dolná Ždaňa,obranca,22.11.1991,31,3,23,3,2,0
Jakub Karas,FC VSS Košice,brankár,25.08.1995,28,0,0,0,0,0
Richard Stránský,FC Nitra,brankár,19.03.1991,32,1,3,1,0,0
Ján Harbuľák,FC Nitra,obranca,15.11.1988,34,2,27,0,4,0
Radoslav Augustín,FC Nitra,stredopoliar,05.01.1987,36,2,26,0,1,0
Jaroslav Kolbas,FC Nitra,obranca,10.01.1985,38,2,55,0,6,3
John Mensah,FC Nitra,útočník,29.11.1982,40,1,5,0,0,0
Matej Čurma,FC Spartak Trnava,obranca,27.03.1996,27,7,114,1,12,0
Martin Husár,FC Nitra,obranca,01.02.1985,38,1,11,0,2,0
Patrik Hipp,FC Nitra,brankár,09.11.1993,29,0,0,0,0,0
René Kotrík,FC Nitra,stredopoliar,14.03.1996,27,3,41,1,5,0
Vladimir Soares Forbs,FC Nitra,stredopoliar,14.04.1992,31,1,7,0,1,0
Patrik Kemlage,FC Nitra,stredopoliar,24.05.1993,30,1,7,0,1,0
Lukáš Kutra,FC Nitra,stredopoliar,05.08.1991,32,2,24,0,2,0
Franklin Ekene Igwe,FC Nitra,stredopoliar,30.04.1991,32,0,0,0,0,0
Milan Ferenčík,FK Senica,útočník,13.02.1991,32,2,28,5,5,0
Cristovam Roberto Ribeiro Da Silva,FK Senica,obranca,25.07.1990,33,1,11,1,2,0
Okechukwu Christian Irobiso,FK Senica,útočník,28.05.1993,30,1,11,1,1,0
Jozef Menich,FC ViOn Zlaté Moravce - Vráble,obranca,15.09.1994,29,6,112,4,21,0
Pavel Kamesch,FK Senica,brankár,09.12.1974,48,0,0,0,0,0
Roman Procházka,FC Spartak Trnava,stredopoliar,14.03.1989,34,4,87,10,16,0
Peter Kuračka,FC Spartak Trnava,stredopoliar,13.07.1978,45,2,52,7,4,0
Andrej Hodek,FC Spartak Trnava,útočník,24.05.1981,42,2,56,19,4,0
Tomáš Bagi,ŠK Slovan Bratislava,stredopoliar,09.06.1991,32,1,19,1,9,0
Lukáš Čambal,ŠK Slovan Bratislava,stredopoliar,16.09.1995,28,0,0,0,0,0
Dávid Berežný,ŠK Slovan Bratislava,obranca,06.02.1996,27,0,0,0,0,0
Martin Pribula,FC Tatran Prešov,stredopoliar,29.11.1985,37,2,43,8,5,0
Marek Sapara,MFK Ružomberok,stredopoliar,31.07.1982,41,4,41,2,2,0
Martin Babic,FC ViOn Zlaté Moravce - Vráble,stredopoliar,27.07.1982,41,2,40,3,3,0
Lukáš Szabó,FC ViOn Zlaté Moravce - Vráble,útočník,04.10.1992,31,1,23,4,1,0
Luis Fernando Furtado,FC ViOn Zlaté Moravce - Vráble,stredopoliar,29.11.1990,32,2,46,1,7,0
Peter Chrappan,FC ViOn Zlaté Moravce - Vráble,obranca,21.12.1984,38,2,34,1,9,1
Dmitrij Korman,FC ViOn Zlaté Moravce - Vráble,stredopoliar,25.12.1989,33,2,4,0,0,0
Ladislav Žák,FC ViOn Zlaté Moravce - Vráble,útočník,21.04.1988,35,1,7,0,0,0
Peter Kumančík,Spartak Myjava,obranca,21.07.1985,38,2,18,0,0,0
Ľubomír Urgela,FC ViOn Zlaté Moravce - Vráble,útočník,29.01.1990,33,4,83,12,8,0
Roland Šmahajčík,Spartak Myjava,stredopoliar,30.10.1993,29,1,5,0,0,0
Matej Kováč,Spartak Myjava,stredopoliar,14.12.1985,37,1,5,0,0,0
Jozef Talian,FC Tatran Prešov,brankár,05.09.1985,38,2,38,6,1,0
Dušan Plavšić,FK Dukla Banská Bystrica,stredopoliar,23.05.1992,31,1,12,0,0,0
Jan Kliment,FK Dukla Banská Bystrica,stredopoliar,01.09.1993,30,1,13,0,2,0
Lukáš Ďuriška,AS Trenčín,obranca,16.08.1992,31,3,20,0,2,1
Marek Dubeň,FC Nitra,obranca,11.07.1994,29,4,21,1,1,0
Viktor Kráľ,FC Nitra,útočník,10.07.1994,29,2,8,0,0,0
Roman Žembera,FC ViOn Zlaté Moravce - Vráble,obranca,11.03.1988,35,1,1,0,0,0
Hiago De Oliveira,FK Senica,útočník,20.09.1991,32,1,31,5,3,0
Andrii Slinkin,FK Senica,obranca,19.02.1991,32,1,12,0,0,0
